1340	10100111100	pole
1341	10100111101	police
1342	10100111110	pond
1343	10100111111	pony
1344	10101000000	pool
1345	10101000001	popular
1346	10101000010	portion
1347	10101000011	position
1348	10101000100	possible
1349	10101000101	post
1350	10101000110	potato
1351	10101000111	pottery
1352	10101001000	poverty
1353	10101001001	powder
1354	10101001010	power
1355	10101001011	practice
1356	10101001100	praise
1357	10101001101	predict
1358	10101001110	prefer
1359	10101001111	prepare
1360	10101010000	present
1361	10101010001	pretty
1362	10101010010	prevent
1363	10101010011	price
1364	10101010100	pride
1365	10101010101	primary
1366	10101010110	print
1367	10101010111	priority
1368	10101011000	prison
1369	10101011001	private
1370	10101011010	prize
1371	10101011011	problem
1372	10101011100	process
1373	10101011101	produce
1374	10101011110	profit
1375	10101011111	program
1376	10101100000	project
1377	10101100001	promote
1378	10101100010	proof
1379	10101100011	property
1380	10101100100	prosper
1381	10101100101	protect
1382	10101100110	proud
1383	10101100111	provide
1384	10101101000	public
1385	10101101001	pudding
1386	10101101010	pull
1387	10101101011	pulp
1388	10101101100	pulse
1389	10101101101	pumpkin
1390	10101101110	punch
1391	10101101111	pupil
1392	10101110000	puppy
1393	10101110001	purchase
1394	10101110010	purity
1395	10101110011	purpose
1396	10101110100	purse
1397	10101110101	push
1398	10101110110	put
1399	10101110111	puzzle
1400	10101111000	pyramid
1401	10101111001	quality
1402	10101111010	quantum
1403	10101111011	quarter
1404	10101111100	question
1405	10101111101	quick
1406	10101111110	quit
1407	10101111111	quiz
1408	10110000000	quote
1409	10110000001	rabbit
1410	10110000010	raccoon
1411	10110000011	race
1412	10110000100	rack
1413	10110000101	radar
1414	10110000110	radio
1415	10110000111	rail
1416	10110001000	rain
1417	10110001001	raise
1418	10110001010	rally
1419	10110001011	ramp
1420	10110001100	ranch
1421	10110001101	random
1422	10110001110	range
1423	10110001111	rapid
1424	10110010000	rare
1425	10110010001	rate
1426	10110010010	rather
1427	10110010011	raven
1428	10110010100	raw
1429	10110010101	razor
1430	10110010110	ready
1431	10110010111	real
1432	10110011000	reason
1433	10110011001	rebel
1434	10110011010	rebuild
1435	10110011011	recall
1436	10110011100	receive
1437	10110011101	recipe
1438	10110011110	record
1439	10110011111	recycle
1440	10110100000	reduce
1441	10110100001	reflect
1442	10110100010	reform
1443	10110100011	refuse
1444	10110100100	region
1445	10110100101	regret
1446	10110100110	regular
1447	10110100111	reject
1448	10110101000	relax
1449	10110101001	release
1450	10110101010	relief
1451	10110101011	rely
1452	10110101100	remain
1453	10110101101	remember
1454	10110101110	remind
1455	10110101111	remove
1456	10110110000	render
1457	10110110001	renew
1458	10110110010	rent
1459	10110110011	reopen
1460	10110110100	repair
1461	10110110101	repeat
1462	10110110110	replace
1463	10110110111	report
1464	10110111000	require
1465	10110111001	rescue
1466	10110111010	resemble
1467	10110111011	resist
1468	10110111100	resource
1469	10110111101	response
1470	10110111110	result
1471	10110111111	retire
1472	10111000000	retreat
1473	10111000001	return
1474	10111000010	reunion
1475	10111000011	reveal
1476	10111000100	review
1477	10111000101	reward
1478	10111000110	rhythm
1479	10111000111	rib
1480	10111001000	ribbon
1481	10111001001	rice
1482	10111001010	rich
1483	10111001011	ride
1484	10111001100	ridge
1485	10111001101	rifle
1486	10111001110	right
1487	10111001111	rigid
1488	10111010000	ring
1489	10111010001	riot
1490	10111010010	ripple
1491	10111010011	risk
1492	10111010100	ritual
1493	10111010101	rival
1494	10111010110	river
1495	10111010111	road
1496	10111011000	roast
1497	10111011001	robot
1498	10111011010	robust
1499	10111011011	rocket
1500	10111011100	romance
1501	10111011101	roof
1502	10111011110	rookie
1503	10111011111	room
1504	10111100000	rose
1505	10111100001	rotate
1506	10111100010	rough
1507	10111100011	round
1508	10111100100	route
1509	10111100101	royal
1510	10111100110	rubber
1511	10111100111	rude
1512	10111101000	rug
1513	10111101001	rule
1514	10111101010	run
1515	10111101011	runway
1516	10111101100	rural
1517	10111101101	sad
1518	10111101110	saddle
1519	10111101111	sadness
1520	10111110000	safe
1521	10111110001	sail
1522	10111110010	salad
1523	10111110011	salmon
1524	10111110100	salon
1525	10111110101	salt
1526	10111110110	salute
1527	10111110111	same
1528	10111111000	sample
1529	10111111001	sand
1530	10111111010	satisfy
1531	10111111011	satoshi
1532	10111111100	sauce
1533	10111111101	sausage
1534	10111111110	save
1535	10111111111	say
1536	11000000000	scale
1537	11000000001	scan
1538	11000000010	scare
1539	11000000011	scatter
1540	11000000100	scene
1541	11000000101	scheme
1542	11000000110	school
1543	11000000111	science
1544	11000001000	scissors
1545	11000001001	scorpion
1546	11000001010	scout
1547	11000001011	scrap
1548	11000001100	screen
1549	11000001101	script
1550	11000001110	scrub
1551	11000001111	sea
1552	11000010000	search
1553	11000010001	season
1554	11000010010	seat
1555	11000010011	second
1556	11000010100	secret
1557	11000010101	section
1558	11000010110	security
1559	11000010111	seed
1560	11000011000	seek
1561	11000011001	segment
1562	11000011010	select
1563	11000011011	sell
1564	11000011100	seminar
1565	11000011101	senior
1566	11000011110	sense
1567	11000011111	sentence
1568	11000100000	series
1569	11000100001	service
1570	11000100010	session
1571	11000100011	settle
1572	11000100100	setup
1573	11000100101	seven
1574	11000100110	shadow
1575	11000100111	shaft
1576	11000101000	shallow
1577	11000101001	share
1578	11000101010	shed
1579	11000101011	shell
1580	11000101100	sheriff
1581	11000101101	shield
1582	11000101110	shift
1583	11000101111	shine
1584	11000110000	ship
1585	11000110001	shiver
1586	11000110010	shock
1587	11000110011	shoe
1588	11000110100	shoot
1589	11000110101	shop
1590	11000110110	short
1591	11000110111	shoulder
1592	11000111000	shove
1593	11000111001	shrimp
1594	11000111010	shrug
1595	11000111011	shuffle
1596	11000111100	shy
1597	11000111101	sibling
1598	11000111110	sick
1599	11000111111	side
1600	11001000000	siege
1601	11001000001	sight
1602	11001000010	sign
1603	11001000011	silent
1604	11001000100	silk
1605	11001000101	silly
1606	11001000110	silver
1607	11001000111	similar
1608	11001001000	simple
1609	11001001001	since
1610	11001001010	sing
1611	11001001011	siren
1612	11001001100	sister
1613	11001001101	situate
1614	11001001110	six
1615	11001001111	size
1616	11001010000	skate
1617	11001010001	sketch
1618	11001010010	ski
1619	11001010011	skill
1620	11001010100	skin
1621	11001010101	skirt
1622	11001010110	skull
1623	11001010111	slab
1624	11001011000	slam
1625	11001011001	sleep
1626	11001011010	slender
1627	11001011011	slice
1628	11001011100	slide
1629	11001011101	slight
1630	11001011110	slim
1631	11001011111	slogan
1632	11001100000	slot
1633	11001100001	slow
1634	11001100010	slush
1635	11001100011	small
1636	11001100100	smart
1637	11001100101	smile
1638	11001100110	smoke
1639	11001100111	smooth
1640	11001101000	snack
1641	11001101001	snake
1642	11001101010	snap
1643	11001101011	sniff
1644	11001101100	snow
1645	11001101101	soap
1646	11001101110	soccer
1647	11001101111	social
1648	11001110000	sock
1649	11001110001	soda
1650	11001110010	soft
1651	11001110011	solar
1652	11001110100	soldier
1653	11001110101	solid
1654	11001110110	solution
1655	11001110111	solve
1656	11001111000	someone
1657	11001111001	song
1658	11001111010	soon
1659	11001111011	sorry
1660	11001111100	sort
1661	11001111101	soul
1662	11001111110	sound
1663	11001111111	soup
1664	11010000000	source
1665	11010000001	south
1666	11010000010	space
1667	11010000011	spare
1668	11010000100	spatial
1669	11010000101	spawn
1670	11010000110	speak
1671	11010000111	special
1672	11010001000	speed
1673	11010001001	spell
1674	11010001010	spend
1675	11010001011	sphere
1676	11010001100	spice
1677	11010001101	spider
1678	11010001110	spike
1679	11010001111	spin
1680	11010010000	spirit
1681	11010010001	split
1682	11010010010	spoil
1683	11010010011	sponsor
1684	11010010100	spoon
1685	11010010101	sport
1686	11010010110	spot
1687	11010010111	spray
1688	11010011000	spread
1689	11010011001	spring
1690	11010011010	spy
1691	11010011011	square
1692	11010011100	squeeze
1693	11010011101	squirrel
1694	11010011110	stable
1695	11010011111	stadium
1696	11010100000	staff
1697	11010100001	stage
1698	11010100010	stairs
1699	11010100011	stamp
1700	11010100100	stand
1701	11010100101	start
1702	11010100110	state
1703	11010100111	stay
1704	11010101000	steak
1705	11010101001	steel
1706	11010101010	stem
1707	11010101011	step
1708	11010101100	stereo
1709	11010101101	stick
1710	11010101110	still
1711	11010101111	sting
1712	11010110000	stock
1713	11010110001	stomach
1714	11010110010	stone
1715	11010110011	stool
1716	11010110100	story
1717	11010110101	stove
1718	11010110110	strategy
1719	11010110111	street
1720	11010111000	strike
1721	11010111001	strong
1722	11010111010	struggle
1723	11010111011	student
1724	11010111100	stuff
1725	11010111101	stumble
1726	11010111110	style
1727	11010111111	subject
1728	11011000000	submit
1729	11011000001	subway
1730	11011000010	success
1731	11011000011	such
1732	11011000100	sudden
1733	11011000101	suffer
1734	11011000110	sugar
1735	11011000111	suggest
1736	11011001000	suit
1737	11011001001	summer
1738	11011001010	sun
1739	11011001011	sunny
1740	11011001100	sunset
1741	11011001101	super
1742	11011001110	supply
1743	11011001111	supreme
1744	11011010000	sure
1745	11011010001	surface
1746	11011010010	surge
1747	11011010011	surprise
1748	11011010100	surround
1749	11011010101	survey
1750	11011010110	suspect
1751	11011010111	sustain
1752	11011011000	swallow
1753	11011011001	swamp
1754	11011011010	swap
1755	11011011011	swarm
1756	11011011100	swear
1757	11011011101	sweet
1758	11011011110	swift
1759	11011011111	swim
1760	11011100000	swing
1761	11011100001	switch
1762	11011100010	sword
1763	11011100011	symbol
1764	11011100100	symptom
1765	11011100101	syrup
1766	11011100110	system
1767	11011100111	table
1768	11011101000	tackle
1769	11011101001	tag
1770	11011101010	tail
1771	11011101011	talent
1772	11011101100	talk
1773	11011101101	tank
1774	11011101110	tape
1775	11011101111	target
1776	11011110000	task
1777	11011110001	taste
1778	11011110010	tattoo
1779	11011110011	taxi
1780	11011110100	teach
1781	11011110101	team
1782	11011110110	tell
1783	11011110111	ten
1784	11011111000	tenant
1785	11011111001	tennis
1786	11011111010	tent
1787	11011111011	term
1788	11011111100	test
1789	11011111101	text
1790	11011111110	thank
1791	11011111111	that
1792	11100000000	theme
1793	11100000001	then
1794	11100000010	theory
1795	11100000011	there
1796	11100000100	they
1797	11100000101	thing
1798	11100000110	this
1799	11100000111	thought
1800	11100001000	three
1801	11100001001	thrive
1802	11100001010	throw
1803	11100001011	thumb
1804	11100001100	thunder
1805	11100001101	ticket
1806	11100001110	tide
1807	11100001111	tiger
1808	11100010000	tilt
1809	11100010001	timber
1810	11100010010	time
1811	11100010011	tiny
1812	11100010100	tip
1813	11100010101	tired
1814	11100010110	tissue
1815	11100010111	title
1816	11100011000	toast
1817	11100011001	tobacco
1818	11100011010	today
1819	11100011011	toddler
1820	11100011100	toe
1821	11100011101	together
1822	11100011110	toilet
1823	11100011111	token
1824	11100100000	tomato
1825	11100100001	tomorrow
1826	11100100010	tone
1827	11100100011	tongue
1828	11100100100	tonight
1829	11100100101	tool
1830	11100100110	tooth
1831	11100100111	top
1832	11100101000	topic
1833	11100101001	topple
1834	11100101010	torch
1835	11100101011	tornado
1836	11100101100	tortoise
1837	11100101101	toss
1838	11100101110	total
1839	11100101111	tourist
1840	11100110000	toward
1841	11100110001	tower
1842	11100110010	town
1843	11100110011	toy
1844	11100110100	track
1845	11100110101	trade
1846	11100110110	traffic
1847	11100110111	tragic
1848	11100111000	train
1849	11100111001	transfer
1850	11100111010	trap
1851	11100111011	trash
1852	11100111100	travel
1853	11100111101	tray
1854	11100111110	treat
1855	11100111111	tree
1856	11101000000	trend
1857	11101000001	trial
1858	11101000010	tribe
1859	11101000011	trick
1860	11101000100	trigger
1861	11101000101	trim
1862	11101000110	trip
1863	11101000111	trophy
1864	11101001000	trouble
1865	11101001001	truck
1866	11101001010	true
1867	11101001011	truly
1868	11101001100	trumpet
1869	11101001101	trust
1870	11101001110	truth
1871	11101001111	try
1872	11101010000	tube
1873	11101010001	tuition
1874	11101010010	tumble
1875	11101010011	tuna
1876	11101010100	tunnel
1877	11101010101	turkey
1878	11101010110	turn
1879	11101010111	turtle
1880	11101011000	twelve
1881	11101011001	twenty
1882	11101011010	twice
1883	11101011011	twin
1884	11101011100	twist
1885	11101011101	two
1886	11101011110	type
1887	11101011111	typical
1888	11101100000	ugly
1889	11101100001	umbrella
1890	11101100010	unable
1891	11101100011	unaware
1892	11101100100	uncle
1893	11101100101	uncover
1894	11101100110	under
1895	11101100111	undo
1896	11101101000	unfair
1897	11101101001	unfold
1898	11101101010	unhappy
1899	11101101011	uniform
1900	11101101100	unique
1901	11101101101	unit
1902	11101101110	universe
1903	11101101111	unknown
1904	11101110000	unlock
1905	11101110001	until
1906	11101110010	unusual
1907	11101110011	unveil
1908	11101110100	update
1909	11101110101	upgrade
1910	11101110110	uphold
1911	11101110111	upon
1912	11101111000	upper
1913	11101111001	upset
1914	11101111010	urban
1915	11101111011	urge
1916	11101111100	usage
1917	11101111101	use
1918	11101111110	used
1919	11101111111	useful
1920	11110000000	useless
1921	11110000001	usual
1922	11110000010	utility
1923	11110000011	vacant
1924	11110000100	vacuum
1925	11110000101	vague
1926	11110000110	valid
1927	11110000111	valley
1928	11110001000	valve
1929	11110001001	van
1930	11110001010	vanish
1931	11110001011	vapor
1932	11110001100	various
1933	11110001101	vast
1934	11110001110	vault
1935	11110001111	vehicle
1936	11110010000	velvet
1937	11110010001	vendor
1938	11110010010	venture
1939	11110010011	venue
1940	11110010100	verb
1941	11110010101	verify
1942	11110010110	version
1943	11110010111	very
1944	11110011000	vessel
1945	11110011001	veteran
1946	11110011010	viable
1947	11110011011	vibrant
1948	11110011100	vicious
1949	11110011101	victory
1950	11110011110	video
1951	11110011111	view
1952	11110100000	village
1953	11110100001	vintage
1954	11110100010	violin
1955	11110100011	virtual
1956	11110100100	virus
1957	11110100101	visa
1958	11110100110	visit
1959	11110100111	visual
1960	11110101000	vital
1961	11110101001	vivid
1962	11110101010	vocal
1963	11110101011	voice
1964	11110101100	void
1965	11110101101	volcano
1966	11110101110	volume
1967	11110101111	vote
1968	11110110000	voyage
1969	11110110001	wage
1970	11110110010	wagon
1971	11110110011	wait
1972	11110110100	walk
1973	11110110101	wall
1974	11110110110	walnut
1975	11110110111	want
1976	11110111000	warfare
1977	11110111001	warm
1978	11110111010	warrior
1979	11110111011	wash
1980	11110111100	wasp
1981	11110111101	waste
1982	11110111110	water
1983	11110111111	wave
1984	11111000000	way
1985	11111000001	wealth
1986	11111000010	weapon
1987	11111000011	wear
1988	11111000100	weasel
1989	11111000101	weather
1990	11111000110	web
1991	11111000111	wedding
1992	11111001000	weekend
1993	11111001001	weird
1994	11111001010	welcome
1995	11111001011	west
1996	11111001100	wet
1997	11111001101	whale
1998	11111001110	what
1999	11111001111	wheat
2000	11111010000	wheel
2001	11111010001	when
2002	11111010010	where
2003	11111010011	whip
2004	11111010100	whisper
2005	11111010101	wide
2006	11111010110	width
2007	11111010111	wife
2008	11111011000	wild
2009	11111011001	will
2010	11111011010	win
2011	11111011011	window
2012	11111011100	wine
2013	11111011101	wing
2014	11111011110	wink
2015	11111011111	winner
2016	11111100000	winter
2017	11111100001	wire
2018	11111100010	wisdom
2019	11111100011	wise
2020	11111100100	wish
2021	11111100101	witness
2022	11111100110	wolf
2023	11111100111	woman
2024	11111101000	wonder
2025	11111101001	wood
2026	11111101010	wool
2027	11111101011	word
2028	11111101100	work
2029	11111101101	world
2030	11111101110	worry
2031	11111101111	worth
2032	11111110000	wrap
2033	11111110001	wreck
2034	11111110010	wrestle
2035	11111110011	wrist
2036	11111110100	write
2037	11111110101	wrong
2038	11111110110	yard
2039	11111110111	year
2040	11111111000	yellow
2041	11111111001	you
2042	11111111010	young
2043	11111111011	youth
2044	11111111100	zebra
2045	11111111101	zero
2046	11111111110	zone
2047	11111111111	zoo
